,specimen_collection_date,tests,pos,pct,neg,indeterminate,last_updated_at,data_loaded_at
212,2020-07-10T00:00:00.000,4579,152,0.033224043715846995,4423,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.260
213,2020-07-12T00:00:00.000,2189,81,0.037003197807217905,2108,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.262
214,2020-07-18T00:00:00.000,2510,99,0.03945795137504982,2410,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.264
215,2020-07-23T00:00:00.000,4662,167,0.03583690987124463,4493,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.266
216,2020-07-28T00:00:00.000,4639,120,0.025878800948889367,4517,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.268
217,2020-07-30T00:00:00.000,4717,159,0.033765130600976856,4550,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.271
218,2020-07-31T00:00:00.000,4850,156,0.03221143919058435,4687,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.273
219,2020-08-01T00:00:00.000,2711,99,0.03655834564254062,2609,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.276
220,2020-08-02T00:00:00.000,2256,64,0.028469750889679714,2184,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.278
221,2020-08-04T00:00:00.000,4813,112,0.023318759108890277,4691,10,2022-01-17 04:35:08.823,2022-01-17 09:00:09.280
222,2020-08-06T00:00:00.000,4643,125,0.026974536037980147,4509,9,2022-01-17 04:35:08.823,2022-01-17 09:00:09.281
223,2020-08-07T00:00:00.000,4736,153,0.032346723044397466,4577,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.283
224,2020-08-09T00:00:00.000,2119,76,0.03593380614657211,2039,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.285
225,2020-08-14T00:00:00.000,4656,138,0.029671038486347022,4513,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.286
226,2020-08-17T00:00:00.000,4756,108,0.022775200337410376,4634,14,2022-01-17 04:35:08.823,2022-01-17 09:00:09.288
227,2020-08-18T00:00:00.000,5114,101,0.01983503534956795,4991,22,2022-01-17 04:35:08.823,2022-01-17 09:00:09.290
228,2020-08-19T00:00:00.000,4707,114,0.024364180380423168,4565,28,2022-01-17 04:35:08.823,2022-01-17 09:00:09.292
229,2020-08-20T00:00:00.000,4427,99,0.02239819004524887,4321,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.294
230,2020-08-26T00:00:00.000,5254,112,0.02139446036294174,5123,19,2022-01-17 04:35:08.823,2022-01-17 09:00:09.295
231,2020-08-27T00:00:00.000,4839,115,0.023863872172649927,4704,20,2022-01-17 04:35:08.823,2022-01-17 09:00:09.297
232,2020-08-28T00:00:00.000,4380,86,0.019724770642201836,4274,20,2022-01-17 04:35:08.823,2022-01-17 09:00:09.299
233,2020-08-30T00:00:00.000,2227,42,0.01928374655647383,2136,49,2022-01-17 04:35:08.823,2022-01-17 09:00:09.301
234,2020-08-31T00:00:00.000,5253,106,0.02025606726543092,5127,20,2022-01-17 04:35:08.823,2022-01-17 09:00:09.303
235,2020-09-02T00:00:00.000,4907,100,0.020445716622367615,4791,16,2022-01-17 04:35:08.823,2022-01-17 09:00:09.304
236,2020-09-11T00:00:00.000,4068,129,0.031781226903178125,3930,9,2022-01-17 04:35:08.823,2022-01-17 09:00:09.306
237,2020-09-13T00:00:00.000,2010,29,0.014478282576135796,1974,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.308
238,2020-09-16T00:00:00.000,4881,86,0.017659137577002052,4784,11,2022-01-17 04:35:08.823,2022-01-17 09:00:09.310
239,2020-09-21T00:00:00.000,5411,66,0.012210915818686401,5339,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.311
240,2020-09-24T00:00:00.000,5580,88,0.015790418087206173,5485,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.313
241,2020-09-25T00:00:00.000,5039,65,0.012914762567057422,4968,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.315
242,2020-09-28T00:00:00.000,5661,62,0.010963748894783378,5593,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.317
243,2020-09-29T00:00:00.000,5479,59,0.010776255707762557,5416,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.318
244,2020-10-03T00:00:00.000,2954,27,0.009146341463414634,2925,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.320
245,2020-10-06T00:00:00.000,6474,50,0.007731560228854183,6417,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.322
246,2020-10-13T00:00:00.000,6497,50,0.007701786814540973,6442,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.325
247,2020-10-21T00:00:00.000,6410,37,0.005774032459425718,6371,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.328
248,2020-10-27T00:00:00.000,7036,83,0.011803185437997724,6949,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.329
249,2020-10-30T00:00:00.000,6513,68,0.010443864229765013,6443,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.331
250,2020-11-03T00:00:00.000,6865,106,0.015442890442890442,6758,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.333
251,2020-11-04T00:00:00.000,7273,142,0.019551149662673826,7121,10,2022-01-17 04:35:08.823,2022-01-17 09:00:09.335
252,2020-11-06T00:00:00.000,6434,131,0.020376419349821123,6298,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.337
253,2020-11-07T00:00:00.000,3327,78,0.023465703971119134,3246,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.338
254,2020-11-08T00:00:00.000,2883,45,0.015614156835530881,2837,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.340
255,2020-11-09T00:00:00.000,7838,153,0.01953025274444728,7681,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.342
256,2020-11-12T00:00:00.000,7475,168,0.022520107238605896,7292,15,2022-01-17 04:35:08.823,2022-01-17 09:00:09.345
257,2020-11-14T00:00:00.000,4007,94,0.023482388208843366,3909,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.346
258,2020-11-15T00:00:00.000,3424,75,0.021910604732690624,3348,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.348
259,2020-11-17T00:00:00.000,9973,179,0.017973692137764837,9780,14,2022-01-17 04:35:08.823,2022-01-17 09:00:09.350
260,2020-11-18T00:00:00.000,9693,207,0.021386506870544476,9472,14,2022-01-17 04:35:08.823,2022-01-17 09:00:09.352
261,2020-11-19T00:00:00.000,10190,214,0.02104021236849867,9957,19,2022-01-17 04:35:08.823,2022-01-17 09:00:09.354
262,2020-11-22T00:00:00.000,5106,95,0.018627450980392157,5005,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.355
263,2020-11-23T00:00:00.000,11592,213,0.018396959751252374,11365,14,2022-01-17 04:35:08.823,2022-01-17 09:00:09.357
264,2020-11-24T00:00:00.000,11285,223,0.019788801135859437,11046,16,2022-01-17 04:35:08.823,2022-01-17 09:00:09.359
265,2020-11-26T00:00:00.000,1376,61,0.04433139534883721,1315,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.361
266,2020-11-27T00:00:00.000,3654,145,0.03976961053208996,3501,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.362
267,2020-11-29T00:00:00.000,4893,172,0.03518821603927987,4716,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.364
268,2020-12-02T00:00:00.000,9444,341,0.03616502280199385,9088,15,2022-01-17 04:35:08.823,2022-01-17 09:00:09.366
269,2020-12-05T00:00:00.000,4791,180,0.037641154328732745,4602,9,2022-01-17 04:35:08.823,2022-01-17 09:00:09.367
270,2020-12-06T00:00:00.000,3829,141,0.03686274509803922,3684,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.369
271,2020-12-11T00:00:00.000,8847,397,0.04500623512073461,8424,26,2022-01-17 04:35:08.823,2022-01-17 09:00:09.371
272,2020-12-12T00:00:00.000,5121,242,0.04748822605965463,4854,25,2022-01-17 04:35:08.823,2022-01-17 09:00:09.372
273,2020-12-14T00:00:00.000,10318,440,0.04277658953917947,9846,32,2022-01-17 04:35:08.823,2022-01-17 09:00:09.374
274,2020-12-16T00:00:00.000,11205,453,0.040500670540903,10732,20,2022-01-17 04:35:08.823,2022-01-17 09:00:09.376
275,2020-12-17T00:00:00.000,11357,386,0.03403279844824546,10956,15,2022-01-17 04:35:08.823,2022-01-17 09:00:09.377
276,2020-12-23T00:00:00.000,10909,380,0.03491363469312753,10504,25,2022-01-17 04:35:08.823,2022-01-17 09:00:09.379
277,2020-12-31T00:00:00.000,6186,343,0.05555555555555555,5831,12,2022-01-17 04:35:08.823,2022-01-17 09:00:09.381
278,2021-01-06T00:00:00.000,11328,461,0.04074237737516571,10854,13,2022-01-17 04:35:08.823,2022-01-17 09:00:09.383
279,2021-01-09T00:00:00.000,4876,271,0.0556582460464161,4598,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.384
280,2021-01-10T00:00:00.000,4050,176,0.04353203067029433,3867,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.386
281,2021-01-11T00:00:00.000,11641,518,0.04459366391184573,11098,25,2022-01-17 04:35:08.823,2022-01-17 09:00:09.388
282,2021-01-13T00:00:00.000,9631,375,0.03898939488459139,9243,13,2022-01-17 04:35:08.823,2022-01-17 09:00:09.390
283,2021-01-14T00:00:00.000,9970,411,0.04126920373531479,9548,11,2022-01-17 04:35:08.823,2022-01-17 09:00:09.391
284,2021-01-18T00:00:00.000,5828,235,0.04046143250688705,5573,20,2022-01-17 04:35:08.823,2022-01-17 09:00:09.393
285,2021-01-19T00:00:00.000,8863,277,0.0313029720872415,8572,14,2022-01-17 04:35:08.823,2022-01-17 09:00:09.395
286,2021-01-26T00:00:00.000,7613,199,0.026156677181913775,7409,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.397
287,2021-01-30T00:00:00.000,3373,179,0.053147268408551065,3189,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.398
288,2021-02-01T00:00:00.000,7579,221,0.02919033152819971,7350,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.400
289,2021-02-04T00:00:00.000,7822,222,0.028443305573350418,7583,17,2022-01-17 04:35:08.823,2022-01-17 09:00:09.402
290,2021-02-10T00:00:00.000,8398,145,0.017290722632959693,8241,12,2022-01-17 04:35:08.823,2022-01-17 09:00:09.404
291,2021-02-15T00:00:00.000,4451,98,0.022032374100719423,4350,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.405
292,2021-02-20T00:00:00.000,3094,62,0.020058233581365253,3029,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.407
293,2021-02-22T00:00:00.000,7793,110,0.014142453072769349,7668,15,2022-01-17 04:35:08.823,2022-01-17 09:00:09.409
294,2021-03-01T00:00:00.000,7438,67,0.00901871045901198,7362,9,2022-01-17 04:35:08.823,2022-01-17 09:00:09.411
295,2021-03-02T00:00:00.000,7451,62,0.0083266183185603,7384,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.412
296,2021-03-03T00:00:00.000,7756,58,0.0074858027878162104,7690,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.414
297,2021-03-11T00:00:00.000,6052,48,0.00794044665012407,5997,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.416
298,2021-03-12T00:00:00.000,5503,65,0.011826783114992722,5431,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.417
299,2021-03-14T00:00:00.000,2016,21,0.010427010923535254,1993,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.419
300,2021-03-16T00:00:00.000,6682,33,0.004943820224719101,6642,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.421
301,2021-03-17T00:00:00.000,6682,47,0.007038035339922133,6631,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.423
302,2021-03-20T00:00:00.000,2400,41,0.01709045435598166,2358,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.424
303,2021-03-21T00:00:00.000,2028,26,0.012826837691169216,2001,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.426
304,2021-03-22T00:00:00.000,7363,56,0.00760766200244532,7305,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.428
305,2021-03-23T00:00:00.000,7524,54,0.007178941770805637,7468,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.430
306,2021-03-26T00:00:00.000,5659,58,0.010252784161216192,5599,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.431
307,2021-03-28T00:00:00.000,1969,23,0.011681056373793804,1946,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.433
308,2021-04-02T00:00:00.000,5425,44,0.008112094395280236,5380,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.435
309,2021-04-04T00:00:00.000,1459,14,0.009595613433858808,1445,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.437
310,2021-04-06T00:00:00.000,6285,44,0.0070063694267515925,6236,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.438
311,2021-04-10T00:00:00.000,2390,45,0.018860016764459347,2341,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.440
312,2021-04-11T00:00:00.000,1886,19,0.010079575596816976,1866,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.442
313,2021-04-13T00:00:00.000,7092,51,0.007194244604316547,7038,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.444
314,2021-04-15T00:00:00.000,5473,58,0.01060329067641682,5412,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.445
315,2021-04-18T00:00:00.000,1674,20,0.011947431302270013,1654,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.447
316,2021-04-19T00:00:00.000,6935,43,0.006204010965228683,6888,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.449
317,2021-04-20T00:00:00.000,6196,45,0.007265095253471101,6149,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.451
318,2021-04-24T00:00:00.000,2332,21,0.009005145797598629,2311,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.452
319,2021-04-25T00:00:00.000,2028,21,0.010360138135175136,2006,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.454
320,2021-04-26T00:00:00.000,7505,49,0.006530721044915367,7454,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.456
321,2021-04-28T00:00:00.000,6045,41,0.006788079470198676,5999,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.458
322,2021-04-30T00:00:00.000,5313,46,0.008664531926916557,5263,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.459
323,2021-05-07T00:00:00.000,5383,29,0.005388331475287997,5353,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.461
324,2021-05-09T00:00:00.000,1575,24,0.015238095238095238,1551,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.463
325,2021-05-15T00:00:00.000,1723,9,0.00522344747533372,1714,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.465
326,2021-05-17T00:00:00.000,5350,22,0.00411522633744856,5324,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.466
327,2021-05-18T00:00:00.000,4650,24,0.005162400516240052,4625,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.468
328,2021-05-20T00:00:00.000,4398,30,0.006822833750284285,4367,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.470
329,2021-05-21T00:00:00.000,4157,21,0.0050553683196918634,4133,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.471
330,2021-05-24T00:00:00.000,4812,20,0.004160599126274184,4787,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.473
331,2021-05-25T00:00:00.000,4887,24,0.004912998976458547,4861,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.475
332,2021-06-04T00:00:00.000,3393,18,0.005305039787798408,3375,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.476
333,2021-06-05T00:00:00.000,1710,11,0.006432748538011696,1699,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.478
334,2021-06-11T00:00:00.000,3304,14,0.004238570996064184,3289,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.480
335,2021-06-14T00:00:00.000,3783,19,0.005025125628140704,3762,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.482
336,2021-06-21T00:00:00.000,3631,26,0.007162534435261708,3604,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.483
337,2021-06-23T00:00:00.000,3299,23,0.006971809639284632,3276,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.485
338,2021-06-24T00:00:00.000,3034,24,0.007910349373764008,3010,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.487
339,2021-06-25T00:00:00.000,2661,14,0.005263157894736842,2646,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.488
340,2020-03-02T00:00:00.000,2,0,0.0,2,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.490
341,2020-03-12T00:00:00.000,192,9,0.046875,183,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.492
342,2020-03-14T00:00:00.000,153,10,0.06535947712418301,143,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.494
343,2020-03-17T00:00:00.000,338,30,0.08875739644970414,308,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.495
344,2020-03-18T00:00:00.000,325,26,0.08024691358024691,298,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.497
345,2020-03-19T00:00:00.000,295,22,0.07457627118644068,273,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.499
346,2020-03-20T00:00:00.000,321,38,0.11875,282,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.501
347,2020-03-22T00:00:00.000,143,28,0.1958041958041958,115,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.502
348,2020-03-26T00:00:00.000,418,44,0.10526315789473684,374,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.504
349,2020-03-28T00:00:00.000,304,22,0.07236842105263158,282,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.506
350,2020-03-31T00:00:00.000,401,60,0.14962593516209477,341,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.508
351,2020-04-01T00:00:00.000,415,44,0.10653753026634383,369,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.509
352,2020-04-02T00:00:00.000,440,45,0.10297482837528604,392,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.511
353,2020-04-08T00:00:00.000,514,80,0.1556420233463035,434,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.513
354,2020-04-09T00:00:00.000,602,87,0.145,513,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.515
355,2020-04-10T00:00:00.000,564,43,0.07624113475177305,521,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.517
356,2020-04-14T00:00:00.000,567,63,0.1111111111111111,504,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.518
